PhraseIDs	0.001	0.001
14_cell_neg_1	0.001	0.5
14_cell_neg_2	0.001	0.001
14_cell_neg_3	0.001	0.001
14_cell_neg_4	0.001	0.001
14_cell_neg_5	0.30000000000000004	0.001
14_cell_neg_6	0.2	0.001
14_cell_neg_7	0.001	0.2
14_cell_neg_8	0.001	0.001
14_cell_neg_9	0.001	0.001
14_cell_neg_10	0.001	0.001
14_cell_neg_11	0.001	0.30000000000000004
14_cell_neg_12	0.001	0.001
14_cell_neg_13	0.001	0.2
14_cell_neg_14	0.001	0.4
14_cell_neg_15	0.001	0.001
14_cell_neg_16	0.001	0.4
14_cell_neg_17	0.001	0.2
14_cell_neg_18	0.5	0.001
14_cell_neg_19	0.35	0.001
14_cell_neg_20	0.001	0.001
14_cell_neg_21	0.001	0.001
14_cell_neg_22	0.001	0.001
14_cell_neg_23	0.001	0.001
14_cell_neg_24	0.001	0.001
14_cell_neg_25	0.5	0.001
14_cell_neg_26	0.001	0.001
14_cell_neg_27	0.5	0.001
14_cell_neg_28	0.001	0.001
14_cell_neg_29	0.5	0.001
14_cell_neg_30	0.001	0.001
14_cell_neg_31	0.001	0.001
14_cell_neg_32	0.001	0.001
14_cell_neg_33	0.4	0.001
14_cell_neg_34	0.4	0.001
14_cell_neg_35	0.001	0.3
14_cell_neg_36	0.4005	0.1005
14_cell_neg_37	0.001	0.001
14_cell_neg_38	0.001	0.001
14_cell_neg_39	0.5	0.001
14_cell_neg_40	0.001	0.001
14_cell_neg_41	0.001	0.001
14_cell_neg_42	0.001	1.0
14_cell_neg_43	0.001	0.001
14_cell_neg_44	0.5	0.001
14_cell_neg_45	0.001	0.001
14_cell_neg_46	0.001	0.6
14_cell_neg_47	0.001	0.1
14_cell_neg_48	0.4	0.001
14_cell_neg_49	0.5	0.001
3_cell_pos_1	0.001	0.001
3_cell_pos_2	0.001	0.001
3_cell_pos_3	0.35	0.001
3_cell_pos_4	0.001	0.001
3_cell_pos_5	0.2	0.001
3_cell_pos_6	0.001	0.2
3_cell_pos_7	0.001	0.2
3_cell_pos_8	0.001	0.001
3_cell_pos_9	0.001	0.001
3_cell_pos_10	0.001	0.001
3_cell_pos_11	0.001	0.001
3_cell_pos_12	0.001	0.001
3_cell_pos_13	0.001	0.001
3_cell_pos_14	0.001	0.001
3_cell_pos_15	0.001	0.2
3_cell_pos_16	0.001	0.001
3_cell_pos_17	0.35	0.001
3_cell_pos_18	0.2	0.001
3_cell_pos_19	0.001	0.001
3_cell_pos_20	0.5	0.001
3_cell_pos_21	0.001	0.001
3_cell_pos_22	0.001	0.001
3_cell_pos_23	0.001	0.001
3_cell_pos_24	0.001	0.001
3_cell_pos_25	0.001	0.001
3_cell_pos_26	0.001	0.001
3_cell_pos_27	0.6000000000000001	0.001
3_cell_pos_28	0.17550000000000002	0.13366666666666668
3_cell_pos_29	0.001	0.001
3_cell_pos_30	0.001	0.2
3_cell_pos_31	0.2	0.001
3_cell_pos_32	0.5	0.001
3_cell_pos_33	0.001	0.001
3_cell_pos_34	0.1005	0.0505
3_cell_pos_35	0.06733333333333334	0.40033333333333326
3_cell_pos_36	0.5	0.001
3_cell_pos_37	0.4	0.001
3_cell_pos_38	0.5	0.001
3_cell_pos_39	0.12575	0.20000000000000004
3_cell_pos_40	0.001	0.001
3_cell_pos_41	0.4	0.001
3_cell_pos_42	0.001	0.6
3_cell_pos_43	0.5	0.001
3_cell_pos_44	0.001	0.001
3_cell_pos_45	0.001	0.3
3_cell_pos_46	0.35	0.001
3_cell_pos_47	0.001	0.001
3_cell_pos_48	0.5	0.001
3_cell_pos_49	0.001	0.001
3_cell_pos_50	0.35	0.001
3_cell_pos_51	0.001	0.001
3_cell_pos_52	0.001	0.001
3_cell_pos_53	0.001	0.001
3_cell_pos_54	0.001	0.001
3_cell_pos_55	0.5	0.001
3_cell_pos_56	0.4	0.001
3_cell_pos_57	0.001	0.001
3_cell_pos_58	0.001	0.001
3_cell_pos_59	0.001	0.001
3_cell_pos_60	0.001	0.001
3_cell_pos_61	0.001	0.001
3_cell_pos_62	0.001	0.2
3_cell_pos_63	0.001	0.001
3_cell_pos_64	0.001	0.001
3_cell_pos_65	0.001	0.001
3_cell_pos_66	0.001	0.001
3_cell_pos_67	0.001	0.001
3_cell_pos_68	0.001	0.001
3_cell_pos_69	0.001	0.4
3_cell_pos_70	0.001	0.2
3_cell_pos_71	0.001	0.001
3_cell_pos_72	0.001	0.001
3_cell_pos_73	0.001	0.001
3_cell_pos_74	0.001	0.4
3_cell_pos_75	0.001	0.23333333333333336
3_cell_pos_76	0.001	0.001
3_cell_pos_77	0.001	0.001
3_cell_pos_78	0.7505	0.001
3_cell_pos_79	0.001	0.1005
3_cell_pos_80	0.1005	0.1005
3_cell_pos_81	0.001	0.001
3_cell_pos_82	0.001	0.001
3_cell_pos_83	0.001	0.6
3_cell_pos_84	0.001	0.8
3_cell_pos_85	0.001	0.2
3_cell_pos_86	0.001	0.2
3_cell_pos_87	0.001	0.001
3_cell_pos_88	0.001	0.001
3_cell_pos_89	0.001	0.001
3_cell_pos_90	0.001	0.001
3_cell_pos_91	0.001	0.30000000000000004
3_cell_pos_92	0.2005	0.2005
3_cell_pos_93	0.001	0.2
3_cell_pos_94	0.6	0.001
3_cell_pos_95	0.5	0.001
3_cell_pos_96	0.001	0.001
3_cell_pos_97	0.001	0.001
3_cell_pos_98	0.001	0.001
3_cell_pos_99	0.001	0.001
3_cell_pos_100	0.001	0.2
3_cell_pos_101	0.001	0.2
3_cell_pos_102	0.4	0.001
3_cell_pos_103	0.55	0.001
3_cell_pos_104	0.001	0.001
3_cell_pos_105	0.001	0.4
3_cell_pos_106	0.001	0.001
3_cell_pos_107	0.001	0.001
3_cell_pos_108	0.45	0.001
3_cell_pos_109	0.2	0.001
3_cell_pos_110	0.001	0.001
3_cell_pos_111	0.001	0.001
3_cell_pos_112	0.001	0.001
3_cell_pos_113	0.1005	0.1005
3_cell_pos_114	0.001	0.001
3_cell_pos_115	0.001	0.001
3_cell_pos_116	0.5	0.001
3_cell_pos_117	0.2	0.001
3_cell_pos_118	0.001	0.001
3_cell_pos_119	0.001	0.4
3_kitchen_pos_1	0.001	0.4
3_kitchen_pos_2	0.001	0.001
3_kitchen_pos_3	0.001	0.001
3_kitchen_pos_4	0.001	0.8
3_kitchen_pos_5	0.001	0.35
3_kitchen_pos_6	0.5	0.001
3_kitchen_pos_7	0.5	0.001
3_kitchen_pos_8	0.001	0.001
3_kitchen_pos_9	0.001	0.45
3_kitchen_pos_10	0.001	0.001
3_kitchen_pos_11	0.001	0.001
3_kitchen_pos_12	0.001	0.001
3_kitchen_pos_13	0.001	0.5
3_kitchen_pos_14	0.001	0.2
3_kitchen_pos_15	1.0	0.001
3_kitchen_pos_16	0.5	0.001
3_kitchen_pos_17	0.39999999999999997	0.001
3_kitchen_pos_18	0.001	0.001
3_kitchen_pos_19	0.001	0.2
3_kitchen_pos_20	0.001	0.001
3_kitchen_pos_21	0.001	0.001
3_kitchen_pos_22	0.0505	0.2005
3_kitchen_pos_23	0.001	0.001
3_kitchen_pos_24	0.5	0.001
3_kitchen_pos_25	0.001	0.001
3_kitchen_pos_26	0.001	0.4
3_kitchen_pos_27	0.001	0.001
3_kitchen_pos_28	0.001	0.001
3_kitchen_pos_29	0.2	0.001
3_kitchen_pos_30	0.4	0.001
3_kitchen_pos_31	0.5	0.001
3_kitchen_pos_32	0.001	0.001
3_kitchen_pos_33	0.001	0.001
3_kitchen_pos_34	0.001	0.001
3_kitchen_pos_35	0.001	0.001
3_kitchen_pos_36	0.001	0.001
3_kitchen_pos_37	0.001	0.001
3_kitchen_pos_38	0.35	0.001
3_kitchen_pos_39	0.2	0.001
3_kitchen_pos_40	0.001	0.6
3_kitchen_pos_41	0.001	0.7
3_kitchen_pos_42	0.001	0.001
3_kitchen_pos_43	0.001	0.001
3_kitchen_pos_44	0.001	0.001
3_kitchen_pos_45	0.001	0.001
3_kitchen_pos_46	0.5	0.001
3_kitchen_pos_47	0.001	0.1005
3_kitchen_pos_48	0.001	0.001
3_kitchen_pos_49	0.2505	0.5
3_kitchen_pos_50	0.001	0.001
3_kitchen_pos_51	0.001	0.30000000000000004
3_kitchen_pos_52	0.001	0.001
